 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS01, 81, 1, -43.4587321568, 333785.026091, -37.8444407567, 0.0, -124989.76597, 0.0
combULS01, 82, 0, -10.8107622373, 114206.565042, -12.7800329593, 0.0, -37652.0590114, 0.0
combULS01, 82, 1, 6.37072333919, 27433.8156578, -12.7800329593, 0.0, -72519.7126923, 0.0
combULS01, 83, 0, -2.92484847038, 28379.9832285, -3.80592910851, 0.0, -7381.52975421, 0.0
combULS01, 83, 1, 7.92671260341, 6472.45965271, -3.80592910851, 0.0, -44321.3050855, 0.0
combULS01, 84, 0, 9.57267449102, 27395.8073189, -12.6105386271, 0.0, -72513.3731717, 0.0
combULS01, 84, 1, -18.4606341518, 114193.19606, -12.6105386271, 0.0, -37644.806227, 0.0
combULS01, 85, 0, -3.46108491775, 83848.9060081, -16.5089354177, 0.0, -45394.0122238, 0.0
combULS01, 85, 1, -6.00431298552, 83856.3809332, -16.5089354177, 0.0, -45392.6750639, 0.0
combULS01, 86, 0, -1.34100355642, 27102.1411185, -6.08428067615, 0.0, -13342.3494372, 0.0
combULS01, 86, 1, 4.3544927256, 18810.9441586, -6.08428067615, 0.0, -32196.5215696, 0.0
combULS01, 87, 0, 14.7578624843, 6473.76004157, -3.94460655684, 0.0, -44316.9669567, 0.0
combULS01, 87, 1, -4.84051283727, 28374.8741606, -3.94460655684, 0.0, -7378.22711059, 0.0
combULS01, 88, 0, 8.01413995992, 18808.8244827, -6.74017413977, 0.0, -32195.4399536, 0.0
combULS01, 88, 1, -2.41341962008, 27099.2150844, -6.74017413977, 0.0, -13340.3115597, 0.0
combULS01, 89, 0, 1.13572913306, 15222.9766665, -3.34820782408, 0.0, -10809.7395993, 0.0
combULS01, 89, 1, -0.00752413073412, 15222.4966388, -3.34820782408, 0.0, -10809.4819664, 0.0
combULS01, 91, 0, 1.98172712683, -28346.4495915, 0.946330698509, 0.0, -7372.24134541, 0.0
combULS01, 91, 1, -7.82569628575, 6467.59864077, 0.946330698509, 0.0, -44298.4811352, 0.0
combULS01, 92, 0, 8.17720369467, -114075.004702, 4.1288191748, 0.0, -37608.6187327, 0.0
combULS01, 92, 1, -2.86302781341, 27312.2771972, 4.1288191748, 0.0, -72495.9351378, 0.0
combULS01, 93, 0, 17.1634933671, -333496.24732, 11.4747551882, 0.0, -124909.420323, 0.0
combULS01, 93, 1, -38.4085667079, 333665.637996, 11.4747551882, 0.0, -125008.327517, 0.0
combULS01, 94, 0, 1.19926023732, -27073.5608056, 0.862653379081, 0.0, -13333.5916515, 0.0
combULS01, 94, 1, -4.15973241487, 18782.1432525, 0.862653379081, 0.0, -32187.129624, 0.0
combULS01, 95, 0, 2.75886582356, -83816.187154, 5.00564914021, 0.0, -45376.899235, 0.0
combULS01, 95, 1, -5.62885469188, 83779.6025376, 5.00564914021, 0.0, -45383.4437133, 0.0
combULS01, 96, 0, 7.69720116389, -27498.3018703, 3.56981732811, 0.0, -72526.9627302, 0.0
combULS01, 96, 1, -17.0525391698, 114140.436671, 3.56981732811, 0.0, -37644.1161231, 0.0
combULS01, 97, 0, 2.0563000306, -15208.1127268, 1.01520499002, 0.0, -10807.4213126, 0.0
combULS01, 97, 1, -1.7142187118, 15210.4621325, 1.01520499002, 0.0, -10808.6822485, 0.0
combULS01, 98, 0, 7.91000667554, -18792.5176079, 3.02583001487, 0.0, -32192.4233898, 0.0
combULS01, 98, 1, -2.33763316508, 27087.8817297, 3.02583001487, 0.0, -13343.5656598, 0.0
combULS01, 99, 0, 14.7038517156, -6461.23413185, 1.40369740493, 0.0, -44319.7132912, 0.0
combULS01, 99, 1, -4.33625049069, 28371.4549639, 1.40369740493, 0.0, -7388.40551405, 0.0
combULS01, 101, 0, -1.13572911461, -15200.1616508, 3.34820782409, 0.0, -10806.8929471, 0.0
combULS01, 101, 1, 0.00752411228102, -15200.6416785, 3.34820782409, 0.0, -10807.15058, 0.0
combULS01, 102, 0, -8.0141399254, -18773.489142, 6.74017416001, 0.0, -32186.2182268, 0.0
combULS01, 102, 1, 2.41341961464, -27068.9990074, 6.74017416001, 0.0, -13337.7794798, 0.0
combULS01, 103, 0, -14.7578625015, -6458.02251067, 3.94460656718, 0.0, -44304.6337392, 0.0
combULS01, 103, 1, 4.84051283327, -28349.2996308, 3.94460656718, 0.0, -7382.26875675, 0.0
combULS01, 104, 0, 1.34100356187, -27066.0729733, 6.08428065591, 0.0, -13335.7416024, 0.0
combULS01, 104, 1, -4.35449276012, -18771.3694661, 6.08428065591, 0.0, -32185.1366109, 0.0
combULS01, 105, 0, 3.46108500776, -83765.4604483, 16.5089354176, 0.0, -45370.8001755, 0.0
combULS01, 105, 1, 6.0043128955, -83757.9855232, 16.5089354176, 0.0, -45372.1373355, 0.0
combULS01, 106, 0, -9.57267432019, -27418.0026445, 12.610538807, 0.0, -72511.2531416, 0.0
combULS01, 106, 1, 18.4606341187, -114053.516091, 12.610538807, 0.0, -37615.4155724, 0.0
combULS01, 107, 0, 2.92484847436, -28344.190563, 3.80592909817, 0.0, -7378.96611313, 0.0
combULS01, 107, 1, -7.92671258624, -6459.32289953, 3.80592909817, 0.0, -44300.2956104, 0.0
combULS01, 108, 0, 10.8107622704, -114040.14711, 12.7800327794, 0.0, -37608.162788, 0.0
combULS01, 108, 1, -6.37072351003, -27379.9943056, 12.7800327794, 0.0, -72504.913621, 0.0
combULS01, 109, 0, 26.6088124874, -333417.368819, 37.8444407567, 0.0, -124921.683749, 0.0
combULS01, 109, 1, 43.4587319812, -333451.97852, 37.8444407567, 0.0, -124941.892348, 0.0
combULS01, 111, 0, -14.7038516985, 6470.54842038, -1.4036973946, 0.0, -44301.8874047, 0.0
combULS01, 111, 1, 4.33625049467, -28352.7188275, -1.4036973946, 0.0, -7372.09035329, 0.0
combULS01, 112, 0, -7.91000671005, 18789.7960168, -3.02582999462, 0.0, -32189.2347906, 0.0
combULS01, 112, 1, 2.33763317053, -27080.3323621, -3.02582999462, 0.0, -13334.5253797, 0.0
combULS01, 113, 0, -2.05630004906, 15215.0255905, -1.01520499002, 0.0, -10809.2112338, 0.0
combULS01, 113, 1, 1.71421873024, -15212.6761848, -1.01520499002, 0.0, -10807.9502979, 0.0
combULS01, 114, 0, -7.69720133473, 27315.5080931, -3.56981714821, 0.0, -72497.6635831, 0.0
combULS01, 114, 1, 17.0525392028, -114106.275481, -3.56981714821, 0.0, -37616.1056764, 0.0
combULS01, 115, 0, -2.75886591358, 83798.1793024, -5.00564914022, 0.0, -45387.9131644, 0.0
combULS01, 115, 1, 5.62885478186, -83834.7639188, -5.00564914022, 0.0, -45381.368686, 0.0
combULS01, 116, 0, -1.19926024278, 27094.6532862, -0.862653399315, 0.0, -13344.4993881, 0.0
combULS01, 116, 1, 4.15973244935, -18800.1703722, -0.862653399315, 0.0, -32194.5285565, 0.0
combULS01, 117, 0, -17.1634935427, 333740.757291, -11.4747551883, 0.0, -125022.237995, 0.0
combULS01, 117, 1, 38.4085668835, -333571.366614, -11.4747551883, 0.0, -124923.330802, 0.0
combULS01, 118, 0, -8.17720372771, 114171.707449, -4.12881935475, 0.0, -37651.6030668, 0.0
combULS01, 118, 1, 2.86302798422, -27501.5327662, -4.12881935475, 0.0, -72528.6911755, 0.0
combULS01, 119, 0, -1.98172713083, 28377.7241999, -0.946330708858, 0.0, -7388.25452193, 0.0
combULS01, 119, 1, 7.82569626858, -6464.18391147, -0.946330708858, 0.0, -44323.1195607, 0.0
combULS01, 121, 0, 15.7350827157, 306568.42154, 159.768225759, 0.0, -114961.514916, 0.0
combULS01, 121, 1, 280.06971818, 306051.942882, 159.768225759, 0.0, -114659.943097, 0.0
combULS01, 122, 0, 1.7836345096, 104852.568361, 54.9252820021, 0.0, -34609.1436729, 0.0
combULS01, 122, 1, -8.53874830017, 25462.3989676, 54.9252820021, 0.0, -66700.0247216, 0.0
combULS01, 123, 0, 1.36546997669, 26079.2392224, 15.2724964364, 0.0, -6810.20548775, 0.0
combULS01, 123, 1, 5.69830042738, 5919.15657907, 15.2724964364, 0.0, -40750.2744577, 0.0
combULS01, 124, 0, -58.7696418615, 24895.2026173, 52.2663290308, 0.0, -66605.4204045, 0.0
combULS01, 124, 1, 121.791690507, 104653.063785, 52.2663290308, 0.0, -34500.9107704, 0.0
combULS01, 125, 0, 0.0315200792185, 76892.9048918, 69.695925428, 0.0, -41707.4993756, 0.0
combULS01, 125, 1, 39.9286378427, 77004.4527878, 69.695925428, 0.0, -41687.5450106, 0.0
combULS01, 126, 0, -0.486770343278, 24885.4720307, 21.9258655377, 0.0, -12273.1452035, 0.0
combULS01, 126, 1, 2.59713734349, 17251.0345158, 21.9258655377, 0.0, -29590.6605628, 0.0
combULS01, 127, 0, -101.465981001, 5938.56221043, 17.4480117061, 0.0, -40685.5368012, 0.0
combULS01, 127, 1, 31.4176277172, 26002.9968844, 17.4480117061, 0.0, -6760.9203187, 0.0
combULS01, 128, 0, -54.8139084125, 17219.4027089, 32.2152540375, 0.0, -29574.5196681, 0.0
combULS01, 128, 1, 16.3368534113, 24841.8069849, 32.2152540375, 0.0, -12242.7340702, 0.0
combULS01, 129, 0, -11.3489209463, 13964.0906083, 14.1351599556, 0.0, -9935.42707575, 0.0
combULS01, 129, 1, 6.58596744754, 13956.9271803, 14.1351599556, 0.0, -9931.58243392, 0.0
combULS01, 131, 0, 5.13206668934, -26053.4966886, -17.4677045507, 0.0, -6803.0751196, 0.0
