 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS05_b, 1182, 0, 1639.6201801, 148277.576944, -819.788006206, 0.0, -54743.7738691, 0.0
combULS05_b, 1182, 1, -807.658014874, -34146.9720347, -819.788006206, 0.0, -105967.080478, 0.0
combULS05_b, 1183, 0, 424.901313966, 37441.4397729, -267.100159218, 0.0, -10958.6104238, 0.0
combULS05_b, 1183, 1, -1350.58915933, -9344.94539743, -267.100159218, 0.0, -64819.5385671, 0.0
combULS05_b, 1185, 0, -474.388343808, 378576.703859, -383.140312292, 0.0, -158169.735363, 0.0
combULS05_b, 1185, 1, -234.980318789, 378844.42719, -383.140312292, 0.0, -158351.784798, 0.0
combULS05_b, 1186, 0, -202.518580939, 131047.094473, -127.324307925, 0.0, -48228.3120973, 0.0
combULS05_b, 1186, 1, 103.453885544, 30907.8010772, -127.324307925, 0.0, -91723.6345875, 0.0
combULS05_b, 1187, 0, -52.9176733574, 33057.1497348, -40.218912864, 0.0, -9587.59141361, 0.0
combULS05_b, 1187, 1, 163.360876256, 8318.31846434, -40.218912864, 0.0, -56401.8722157, 0.0
combULS05_b, 1188, 0, 57.959256762, 31158.5510253, -129.732771875, 0.0, -91771.123286, 0.0
combULS05_b, 1188, 1, -93.8271810431, 131155.533733, -129.732771875, 0.0, -48288.1487152, 0.0
combULS05_b, 1189, 0, -65.9814836372, 94063.0861271, -167.138325341, 0.0, -57468.2454381, 0.0
combULS05_b, 1189, 1, -29.8463421662, 94008.765269, -167.138325341, 0.0, -57475.7378074, 0.0
combULS05_b, 1190, 0, -26.6235753533, 30765.5664991, -69.5777374402, 0.0, -16902.4365931, 0.0
combULS05_b, 1190, 1, 88.6099248318, 22396.559365, -69.5777374402, 0.0, -40452.5453126, 0.0
combULS05_b, 1191, 0, 66.301359222, 8317.90173259, -38.2486528646, 0.0, -56436.4794041, 0.0
combULS05_b, 1191, 1, -25.6994073252, 33097.572749, -38.2486528646, 0.0, -9613.99589235, 0.0
combULS05_b, 1192, 0, 36.6121148688, 22414.9937675, -60.2586740289, 0.0, -40461.325235, 0.0
combULS05_b, 1192, 1, -11.3863281758, 30785.6008734, -60.2586740289, 0.0, -16917.0863437, 0.0
combULS05_b, 1193, 0, -2.41079535861, 17225.2090376, -33.8976562238, 0.0, -13224.8137467, 0.0
combULS05_b, 1193, 1, 13.8330735261, 17227.7904432, -33.8976562238, 0.0, -13226.3119539, 0.0
combULS05_b, 1195, 0, 48.7086997032, -32925.5883264, -19.0100972831, 0.0, -9547.76686517, 0.0
combULS05_b, 1195, 1, -162.910098842, 8285.86574544, -19.0100972831, 0.0, -56312.963, 0.0
combULS05_b, 1196, 0, 190.765521121, -130554.048804, -51.8623592961, 0.0, -48049.014679, 0.0
combULS05_b, 1196, 1, -87.7996012976, 30501.5015033, -51.8623592961, 0.0, -91649.1093167, 0.0
combULS05_b, 1197, 0, 432.235580408, -377438.425616, -163.036292458, 0.0, -157764.361751, 0.0
combULS05_b, 1197, 1, -130.380534032, 378459.382614, -163.036292458, 0.0, -158458.603244, 0.0
combULS05_b, 1198, 0, 25.9911057876, -30662.3686985, -38.574456318, 0.0, -16870.5101832, 0.0
combULS05_b, 1198, 1, -87.7408536508, 22284.3649958, -38.574456318, 0.0, -40418.3585808, 0.0
combULS05_b, 1199, 0, 62.8479481948, -93940.4166661, -71.121758836, 0.0, -57409.193419, 0.0
combULS05_b, 1199, 1, -22.0706847957, 93733.2652757, -71.121758836, 0.0, -57437.7654036, 0.0
combULS05_b, 1200, 0, 19.1140586092, -31457.7308818, -57.5221974733, 0.0, -91830.2064177, 0.0
combULS05_b, 1200, 1, -64.6625954588, 130967.579522, -57.5221974733, 0.0, -48277.2002973, 0.0
combULS05_b, 1201, 0, 16.6565497135, -17171.3728772, -14.4243453806, 0.0, -13217.7884617, 0.0
combULS05_b, 1201, 1, -21.517029867, 17181.2170106, -14.4243453806, 0.0, -13223.5018418, 0.0
combULS05_b, 1202, 0, 34.4555781737, -22354.6641817, -16.6743558607, 0.0, -40451.8406204, 0.0
combULS05_b, 1202, 1, -9.81689088713, 30738.7693418, -16.6743558607, 0.0, -16926.3766831, 0.0
combULS05_b, 1203, 0, 65.182769744, -8284.27654816, -14.3799182912, 0.0, -56444.9367472, 0.0
combULS05_b, 1203, 1, -15.2550615787, 33079.7405966, -14.3799182912, 0.0, -9648.45976059, 0.0
combULS05_b, 1205, 0, 2.41078575995, -17091.6920701, 33.8976562238, 0.0, -13212.9807423, 0.0
combULS05_b, 1205, 1, -13.8330639274, -17089.1106644, 33.8976562238, 0.0, -13211.4825351, 0.0
combULS05_b, 1206, 0, -36.6121328216, -22162.7148797, 60.2586635004, 0.0, -40393.3517732, 0.0
combULS05_b, 1206, 1, 11.3863310102, -30562.2119449, 60.2586635004, 0.0, -16871.7549394, 0.0
combULS05_b, 1207, 0, -66.3013503033, -8228.75436126, 38.2486474817, 0.0, -56292.8251751, 0.0
combULS05_b, 1207, 1, 25.6994093994, -32854.6569255, 38.2486474817, 0.0, -9580.32537625, 0.0
combULS05_b, 1208, 0, 26.6235725187, -30582.2463192, 69.5777479688, 0.0, -16886.40469, 0.0
combULS05_b, 1208, 1, -88.6099068791, -22181.1492822, 69.5777479688, 0.0, -40402.1316956, 0.0
combULS05_b, 1209, 0, 65.9814368201, -93469.0736586, 167.138325341, 0.0, -57344.2278021, 0.0
combULS05_b, 1209, 1, 29.8463889832, -93523.3945167, 167.138325341, 0.0, -57336.7354328, 0.0
combULS05_b, 1210, 0, -57.9593456063, -30762.6075869, 129.732678295, 0.0, -91702.7038184, 0.0
combULS05_b, 1210, 1, 93.8271982312, -130124.045459, 129.732678295, 0.0, -47970.4468075, 0.0
combULS05_b, 1211, 0, 52.9176712828, -32895.0799397, 40.2189182469, 0.0, -9606.729855, 0.0
combULS05_b, 1211, 1, -163.360885175, -8228.33762951, 40.2189182469, 0.0, -56327.4323635, 0.0
combULS05_b, 1212, 0, 202.518563751, -130232.484719, 127.324401506, 0.0, -48030.2834254, 0.0
combULS05_b, 1212, 1, -103.4537967, -31013.357535, 127.324401506, 0.0, -91750.192517, 0.0
combULS05_b, 1213, 0, 474.388252507, -376779.666731, 383.140312293, 0.0, -157947.113579, 0.0
combULS05_b, 1213, 1, 234.98041009, -376511.9434, 383.140312293, 0.0, -157765.064144, 0.0
combULS05_b, 1215, 0, -65.1827786629, 8262.37954568, 14.3799129082, 0.0, -56284.367832, 0.0
combULS05_b, 1215, 1, 15.2550595045, -32872.4890779, 14.3799129082, 0.0, -9545.86150801, 0.0
combULS05_b, 1216, 0, -34.455560221, 22223.0444655, 16.674345332, 0.0, -40402.8363878, 0.0
combULS05_b, 1216, 1, 9.81688805282, -30609.0434765, 16.674345332, 0.0, -16862.4646, 0.0
combULS05_b, 1217, 0, -16.6565401149, 17145.5282305, 14.4243453805, 0.0, -13220.0060273, 0.0
combULS05_b, 1217, 1, 21.5170202682, -17135.6840971, 14.4243453805, 0.0, -13214.2926472, 0.0
combULS05_b, 1218, 0, -19.1139697648, 30463.4277304, 57.5221038935, 0.0, -91643.6206867, 0.0
combULS05_b, 1218, 1, 64.6625782704, -130311.99967, 57.5221038935, 0.0, -47981.3952254, 0.0
combULS05_b, 1219, 0, -62.8479013779, 93591.7431196, 71.1217588361, 0.0, -57403.2798212, 0.0
combULS05_b, 1219, 1, 22.0706379785, -93798.8945101, 71.1217588361, 0.0, -57374.7078366, 0.0
combULS05_b, 1220, 0, -25.9911029534, 30685.4441198, 38.5744668467, 0.0, -16918.3310999, 0.0
combULS05_b, 1220, 1, 87.7408356979, -22293.3436514, 38.5744668467, 0.0, -40436.3184274, 0.0
combULS05_b, 1221, 0, -432.235489107, 377917.944974, 163.036292458, 0.0, -158352.487191, 0.0
combULS05_b, 1221, 1, 130.380442731, -376896.987976, 163.036292458, 0.0, -157658.245698, 0.0
combULS05_b, 1222, 0, -190.765503933, 130725.530388, 51.8624528765, 0.0, -48209.5808437, 0.0
combULS05_b, 1222, 1, 87.7995124532, -31419.657109, 51.8624528765, 0.0, -91824.7177877, 0.0
combULS05_b, 1223, 0, -48.708697629, 33026.641348, 19.0101026662, 0.0, -9646.55440343, 0.0
combULS05_b, 1223, 1, 162.910107761, -8260.7903484, 19.0101026662, 0.0, -56416.3415792, 0.0
combULS05_b, 1225, 0, -1350.60366233, 388816.738902, -915.751919448, 0.0, -146913.454398, 0.0
combULS05_b, 1225, 1, -344.834746116, 387901.71821, -915.751919448, 0.0, -146325.282667, 0.0
combULS05_b, 1226, 0, -582.457164563, 136248.202481, -302.149295426, 0.0, -45399.1324774, 0.0
combULS05_b, 1226, 1, 288.489643929, 32193.8869672, -302.149295426, 0.0, -84998.8211331, 0.0
combULS05_b, 1227, 0, -151.123977882, 34978.0497041, -97.917821712, 0.0, -9182.67458258, 0.0
combULS05_b, 1227, 1, 478.393692416, 9513.37605806, -97.917821712, 0.0, -52634.9255748, 0.0
combULS05_b, 1228, 0, 97.3377998924, 31461.8015871, -312.277078409, 0.0, -84872.0553603, 0.0
combULS05_b, 1228, 1, -125.833399525, 135859.801517, -312.277078409, 0.0, -45218.8279881, 0.0
combULS05_b, 1229, 0, -190.41958485, 95580.8157598, -399.497983915, 0.0, -53295.7051668, 0.0
combULS05_b, 1229, 1, -38.5965341767, 95749.5947376, -399.497983915, 0.0, -53282.5833717, 0.0
combULS05_b, 1230, 0, -77.4296826298, 31686.5573512, -174.746517812, 0.0, -15692.4856468, 0.0
combULS05_b, 1230, 1, 258.907512908, 24150.0493017, -174.746517812, 0.0, -37253.5410502, 0.0
combULS05_b, 1231, 0, 70.5881059043, 9491.29198538, -89.6469474663, 0.0, -52537.313674, 0.0
combULS05_b, 1231, 1, -36.777036655, 34835.0645587, -89.6469474663, 0.0, -9107.03976985, 0.0
combULS05_b, 1232, 0, 40.423208441, 24079.1777083, -135.59821737, 0.0, -37227.6224663, 0.0
combULS05_b, 1232, 1, -13.4115732226, 31624.5734203, -135.59821737, 0.0, -15655.4422527, 0.0
combULS05_b, 1233, 0, -20.4734362904, 17741.730604, -81.023792329, 0.0, -11874.8718566, 0.0
combULS05_b, 1233, 1, 47.782626403, 17737.3147116, -81.023792329, 0.0, -11872.464037, 0.0
combULS05_b, 1235, 0, 146.710570469, -34365.712188, -75.6729526778, 0.0, -9019.6545756, 0.0
combULS05_b, 1235, 1, -477.921649477, 9321.19093682, -75.6729526778, 0.0, -52307.1421011, 0.0
combULS05_b, 1236, 0, 570.133534313, -134054.133056, -223.007532274, 0.0, -44682.3576019, 0.0
combULS05_b, 1236, 1, -272.073469227, 30565.8016801, -223.007532274, 0.0, -84790.986453, 0.0
combULS05_b, 1237, 0, 1306.40227847, -384016.82171, -684.930154427, 0.0, -145326.380939, 0.0
combULS05_b, 1237, 1, -38.3111434596, 386404.023279, -684.930154427, 0.0, -146860.864796, 0.0
combULS05_b, 1238, 0, 76.768155878, -31238.2232692, -142.230723182, 0.0, -15582.3560671, 0.0
combULS05_b, 1238, 1, -257.99794479, 23629.0610385, -142.230723182, 0.0, -37136.4835049, 0.0
combULS05_b, 1239, 0, 187.139217678, -95015.7807831, -298.801684174, 0.0, -53102.8023298, 0.0
combULS05_b, 1239, 1, -15.8482354368, 94575.4525541, -298.801684174, 0.0, -53137.0358398, 0.0
combULS05_b, 1240, 0, -16.5034314222, -32475.7424986, -236.548317054, 0.0, -85121.706244, 0.0
combULS05_b, 1240, 1, -40.3726294894, 135067.434064, -236.548317054, 0.0, -45152.7547894, 0.0
combULS05_b, 1241, 0, 35.4163320991, -17509.3537331, -60.6011709219, 0.0, -11857.1794544, 0.0
combULS05_b, 1241, 1, -55.8420471913, 17520.8743745, -60.6011709219, 0.0, -11863.4612259, 0.0
combULS05_b, 1242, 0, 34.1156543531, -23813.9582551, -89.8894207995, 0.0, -37204.1026141, 0.0
combULS05_b, 1242, 1, -8.82408273163, 31399.9334235, -89.8894207995, 0.0, -15678.9987435, 0.0
combULS05_b, 1243, 0, 67.3146063311, -9378.80617269, -64.6147863815, 0.0, -52561.8022252, 0.0
combULS05_b, 1243, 1, -6.17133907887, 34738.7467726, -64.6147863815, 0.0, -9216.9785764, 0.0
combULS05_b, 1245, 0, 20.4734163382, -17412.8613409, 81.0237923289, 0.0, -11853.1658644, 0.0
combULS05_b, 1245, 1, -47.7826064519, -17417.2772333, 81.0237923289, 0.0, -11855.573684, 0.0
combULS05_b, 1246, 0, -40.4232457567, -23581.6937683, 135.598195486, 0.0, -37151.9165812, 0.0
combULS05_b, 1246, 1, 13.4115791144, -31200.059275, 135.598195486, 0.0, -15629.9013029, 0.0
combULS05_b, 1247, 0, -70.5880873674, -9293.1271244, 89.646936277, 0.0, -52415.6713703, 0.0
combULS05_b, 1247, 1, 36.7770409664, -34465.7574004, 89.646936277, 0.0, -9144.30177937, 0.0
combULS05_b, 1248, 0, 77.429676738, -31138.075344, 174.746539696, 0.0, -15592.8579088, 0.0
combULS05_b, 1248, 1, -258.907475591, -23510.8221749, 174.746539696, 0.0, -37125.9979973, 0.0
combULS05_b, 1249, 0, 190.41948754, -94492.3303507, 399.497983916, 0.0, -53037.9150277, 0.0
combULS05_b, 1249, 1, 38.5966314867, -94323.5513729, 399.497983916, 0.0, -53051.0368229, 0.0
combULS05_b, 1250, 0, -97.3379845517, -31749.9173307, 312.276883905, 0.0, -85029.0503845, 0.0
combULS05_b, 1250, 1, 125.833435252, -134089.284564, 312.276883905, 0.0, -44833.2056549, 0.0
combULS05_b, 1251, 0, 151.123973571, -34322.7722549, 97.9178329018, 0.0, -9068.66696664, 0.0
combULS05_b, 1251, 1, -478.393710952, -9271.04305171, 97.9178329018, 0.0, -52318.0594695, 0.0
combULS05_b, 1252, 0, 582.457128837, -133700.883601, 302.149489931, 0.0, -44652.9011656, 0.0
combULS05_b, 1252, 1, -288.489459268, -31017.8319505, 302.149489931, 0.0, -84902.2846117, 0.0
combULS05_b, 1253, 0, 1350.60347257, -383349.126544, 915.751919448, 0.0, -145565.151593, 0.0
combULS05_b, 1253, 1, 344.834935883, -384264.147236, 915.751919448, 0.0, -146153.323324, 0.0
combULS05_b, 1255, 0, -67.314624867, 9405.6129371, 64.6147751925, 0.0, -52391.1828191, 0.0
combULS05_b, 1255, 1, 6.17133476739, -34562.0751864, 64.6147751925, 0.0, -9034.36297282, 0.0
combULS05_b, 1256, 0, -34.1156170381, 23846.9132215, 89.8893989161, 0.0, -37175.4364333, 0.0
combULS05_b, 1256, 1, 8.82407683983, -31424.6992718, 89.8893989161, 0.0, -15606.3448121, 0.0
combULS05_b, 1257, 0, -35.4163121486, 17645.2382118, 60.6011709218, 0.0, -11870.8582666, 0.0
combULS05_b, 1257, 1, 55.8420272401, -17633.7175704, 60.6011709218, 0.0, -11864.5764951, 0.0
combULS05_b, 1258, 0, 16.5036160825, 30735.9764191, 236.54812255, 0.0, -84779.3995008, 0.0
combULS05_b, 1258, 1, 40.3725937635, -134881.652018, 236.54812255, 0.0, -44899.2788536, 0.0
combULS05_b, 1259, 0, -187.139120369, 95057.3653273, 298.801684174, 0.0, -53230.8178648, 0.0
combULS05_b, 1259, 1, 15.8481381272, -95497.6935564, 298.801684174, 0.0, -53196.5843548, 0.0
combULS05_b, 1260, 0, -76.7681499862, 31586.4094261, 142.230745066, 0.0, -15702.9874885, 0.0
combULS05_b, 1260, 1, 257.997907474, -24031.8104381, 142.230745066, 0.0, -37243.0555426, 0.0
combULS05_b, 1261, 0, -1306.40208871, 388149.043736, 684.930154428, 0.0, -147152.225052, 0.0
combULS05_b, 1261, 1, 38.310953694, -385761.842167, 684.930154428, 0.0, -145617.741195, 0.0
combULS05_b, 1262, 0, -570.133498587, 135894.953026, 223.007726779, 0.0, -45369.6760411, 0.0
combULS05_b, 1262, 1, 272.073284567, -32645.9172376, 223.007726779, 0.0, -85110.1192918, 0.0
combULS05_b, 1263, 0, -146.710566158, 34935.1097711, 75.6729638674, 0.0, -9231.68697362, 0.0
combULS05_b, 1263, 1, 477.921668014, -9463.22817297, 75.6729638674, 0.0, -52645.8429432, 0.0
combULS05_b, 1265, 0, -1369.22219961, 390769.88109, -928.138108318, 0.0, -147645.515049, 0.0
combULS05_b, 1265, 1, -349.148205924, 389792.852621, -928.138108318, 0.0, -147017.484961, 0.0
combULS05_b, 1266, 0, -590.494512663, 136942.714493, -306.232539147, 0.0, -45629.9847196, 0.0
combULS05_b, 1266, 1, 292.458321846, 32377.2217599, -306.232539147, 0.0, -85409.0001883, 0.0
combULS05_b, 1267, 0, -153.207903724, 35157.1169678, -99.2451124064, 0.0, -9229.52629677, 0.0
combULS05_b, 1267, 1, 485.006486237, 9562.6929782, -99.2451124064, 0.0, -52892.8901379, 0.0
combULS05_b, 1268, 0, 98.5877095508, 31595.5254942, -316.504383596, 0.0, -85273.643939, 0.0
combULS05_b, 1268, 1, -127.376179532, 136527.992944, -316.504383596, 0.0, -45437.4616208, 0.0
combULS05_b, 1269, 0, -193.048080952, 96050.4995059, -404.901475164, 0.0, -53554.5290896, 0.0
combULS05_b, 1269, 1, -39.0656421788, 96230.7160493, -404.901475164, 0.0, -53540.5180759, 0.0
combULS05_b, 1270, 0, -78.4992939696, 31846.9636313, -177.123735839, 0.0, -15769.6055165, 0.0
combULS05_b, 1270, 1, 262.485596023, 24275.8391119, -177.123735839, 0.0, -37434.0051068, 0.0
combULS05_b, 1271, 0, 71.400677069, 9539.11234455, -90.8566022119, 0.0, -52788.6634173, 0.0
combULS05_b, 1271, 1, -37.2346042084, 35004.4422153, -90.8566022119, 0.0, -9148.76597526, 0.0
combULS05_b, 1272, 0, 40.8937838876, 24200.1647965, -137.41863019, 0.0, -37406.3301104, 0.0
combULS05_b, 1272, 1, -13.5706537677, 31780.7792645, -137.41863019, 0.0, -15730.0518202, 0.0
combULS05_b, 1273, 0, -20.7741524178, 17831.3258456, -82.1196961141, 0.0, -11932.0268903, 0.0
combULS05_b, 1273, 1, 48.4527185366, 17826.6107035, -82.1196961141, 0.0, -11929.455901, 0.0
combULS05_b, 1275, 0, 148.743933934, -34518.6554915, -76.7453941502, 0.0, -9059.55141921, 0.0
combULS05_b, 1275, 1, -484.52903532, 9362.3087244, -76.7453941502, 0.0, -52551.1225423, 0.0
combULS05_b, 1276, 0, 578.029696255, -134655.040184, -226.184085253, 0.0, -44882.6303062, 0.0
combULS05_b, 1276, 1, -275.854074589, 30679.6779894, -226.184085253, 0.0, -85192.2987235, 0.0
combULS05_b, 1277, 0, 1324.51442084, -385765.186561, -694.671924614, 0.0, -145990.732781, 0.0
combULS05_b, 1277, 1, -38.3872096962, 388231.262009, -694.671924614, 0.0, -147575.916459, 0.0
combULS05_b, 1278, 0, 77.8301884106, -31379.5024153, -144.235422721, 0.0, -15654.7775137, 0.0
combULS05_b, 1278, 1, -261.565607402, 23732.6240925, -144.235422721, 0.0, -37311.9535728, 0.0
combULS05_b, 1279, 0, 189.730132123, -95461.3586222, -303.05154428, 0.0, -53353.3965003, 0.0
combULS05_b, 1279, 1, -16.0028760923, 95006.4818123, -303.05154428, 0.0, -53388.7610961, 0.0
combULS05_b, 1280, 0, -16.8272589425, -32652.7238435, -239.90803269, 0.0, -85533.9455987, 0.0
combULS05_b, 1280, 1, -40.733995431, 135701.820971, -239.90803269, 0.0, -45368.5695623, 0.0
combULS05_b, 1281, 0, 35.8882421039, -17589.0351543, -61.463102137, 0.0, -11913.5796828, 0.0
combULS05_b, 1281, 1, -56.6044723978, 17600.9364413, -61.463102137, 0.0, -11920.0690059, 0.0
combULS05_b, 1282, 0, 34.4990363373, -23923.6303704, -91.1861689835, 0.0, -37381.8068383, 0.0
combULS05_b, 1282, 1, -8.91974585837, 31546.5555231, -91.1861689835, 0.0, -15754.613294, 0.0
combULS05_b, 1283, 0, 68.081923042, -9421.82758548, -65.5376591831, 0.0, -52814.1967157, 0.0
combULS05_b, 1283, 1, -6.20581129114, 34904.0152542, -65.5376591831, 0.0, -9263.39506606, 0.0
combULS05_b, 1285, 0, 20.7741307591, -17491.437293, 82.1196961143, 0.0, -11909.5201109, 0.0
combULS05_b, 1285, 1, -48.4526968777, -17496.1524351, 82.1196961143, 0.0, -11912.0911001, 0.0
combULS05_b, 1286, 0, -40.8938243969, -23688.7049358, 137.418606433, 0.0, -37329.0229339, 0.0
combULS05_b, 1286, 1, 13.5706601639, -31344.3915081, 137.418606433, 0.0, -15704.9533665, 0.0
combULS05_b, 1287, 0, -71.4006569466, -9335.16695162, 90.8565900645, 0.0, -52666.3917065, 0.0
combULS05_b, 1287, 1, 37.234608889, -34627.8983678, 90.8565900645, 0.0, -9189.88564426, 0.0
combULS05_b, 1288, 0, 78.4992875732, -31278.2071412, 177.123759596, 0.0, -15665.3996701, 0.0
combULS05_b, 1288, 1, -262.485555513, -23613.0306205, 177.123759596, 0.0, -37301.3479375, 0.0
combULS05_b, 1289, 0, 193.047975313, -94931.9112581, 404.901475164, 0.0, -53287.7658142, 0.0
combULS05_b, 1289, 1, 39.0657478174, -94751.6947147, 404.901475164, 0.0, -53301.7768279, 0.0
combULS05_b, 1290, 0, -98.5879100163, -31918.5832291, 316.504172444, 0.0, -85440.2282235, 0.0
combULS05_b, 1290, 1, 127.376218316, -134712.46526, 316.504172444, 0.0, -45045.3594998, 0.0
combULS05_b, 1291, 0, 153.207899043, -34475.2236153, 99.2451245545, 0.0, -9109.12532276, 0.0
combULS05_b, 1291, 1, -485.006506361, -9311.58631797, 99.2451245545, 0.0, -52562.164986, 0.0
combULS05_b, 1292, 0, 590.494473878, -134297.743712, 306.2327503, 0.0, -44852.836401, 0.0
combULS05_b, 1292, 1, -292.458121381, -31136.8869635, 306.2327503, 0.0, -85304.8719742, 0.0
combULS05_b, 1293, 0, 1369.2219936, -385089.841918, 928.138108318, 0.0, -146232.238921, 0.0
combULS05_b, 1293, 1, 349.148411933, -386066.870386, 928.138108318, 0.0, -146860.269009, 0.0
combULS05_b, 1295, 0, -68.0819431653, 9452.45171065, 65.5376470358, 0.0, -52640.8584081, 0.0
combULS05_b, 1295, 1, 6.20580661096, -34728.3253289, 65.5376470358, 0.0, -9075.25655347, 0.0
combULS05_b, 1296, 0, -34.498995827, 23965.2393619, 91.1861452259, 0.0, -37353.546206, 0.0
combULS05_b, 1296, 1, 8.91973946256, -31578.6152495, 91.1861452259, 0.0, -15680.3918927, 0.0
combULS05_b, 1297, 0, -35.8882204449, 17733.7279842, 61.4631021364, 0.0, -11927.9673184, 0.0
combULS05_b, 1297, 1, 56.6044507385, -17721.8266973, 61.4631021364, 0.0, -11921.4779953, 0.0
combULS05_b, 1298, 0, 16.8274594075, 30861.3848798, 239.907821538, 0.0, -85179.9265637, 0.0
combULS05_b, 1298, 1, 40.7339566469, -135538.637234, 239.907821538, 0.0, -45114.2515583, 0.0
combULS05_b, 1299, 0, -189.730026486, 95521.0521417, 303.05154428, 0.0, -53488.8984035, 0.0
combULS05_b, 1299, 1, 16.002770454, -95975.9289517, 303.05154428, 0.0, -53453.5338077, 0.0
combULS05_b, 1300, 0, -77.8301820142, 31745.6683573, 144.235446479, 0.0, -15780.227673, 0.0
combULS05_b, 1300, 1, 261.565566892, -24156.2456398, 144.235446479, 0.0, -37423.3994715, 0.0
combULS05_b, 1301, 0, -1324.51421484, 390094.536447, 694.671924614, 0.0, -147887.021189, 0.0
combULS05_b, 1301, 1, 38.3870036879, -387628.460999, 694.671924614, 0.0, -146301.837511, 0.0
combULS05_b, 1302, 0, -578.029657472, 136585.418021, 226.184296406, 0.0, -45600.1908144, 0.0
combULS05_b, 1302, 1, 275.853874123, -32834.4307339, 226.184296406, 0.0, -85521.573439, 0.0
combULS05_b, 1303, 0, -148.743929255, 35113.6850916, 76.7454062977, 0.0, -9279.10020031, 0.0
combULS05_b, 1303, 1, 484.529055442, -9511.97057174, 76.7454062977, 0.0, -52903.9325815, 0.0
combULS05_b, 1305, 0, -950.746739913, 382903.646743, -680.397950857, 0.0, -144690.016618, 0.0
combULS05_b, 1305, 1, -308.953397663, 382452.105142, -680.397950857, 0.0, -144399.767439, 0.0
combULS05_b, 1306, 0, -408.816300047, 134118.045229, -225.026103336, 0.0, -44688.0819869, 0.0
combULS05_b, 1306, 1, 204.321877543, 31537.6579532, -225.026103336, 0.0, -83799.563263, 0.0
combULS05_b, 1307, 0, -106.287720575, 34423.610026, -72.3185951342, 0.0, -9034.79520227, 0.0
combULS05_b, 1307, 1, 334.057845577, 9360.77404057, -72.3185951342, 0.0, -51870.0994396, 0.0
combULS05_b, 1308, 0, 82.3455010177, 31176.3907082, -231.488851022, 0.0, -83737.0072788, 0.0
combULS05_b, 1308, 1, -117.439160828, 133926.378314, -231.488851022, 0.0, -44599.1058813, 0.0
combULS05_b, 1309, 0, -133.518852625, 94214.0844048, -296.824504382, 0.0, -52540.7307248, 0.0
combULS05_b, 1309, 1, -36.6386919995, 94297.3729363, -296.824504382, 0.0, -52534.2554216, 0.0
combULS05_b, 1310, 0, -54.172607164, 31199.2863923, -127.782595032, 0.0, -15462.7096192, 0.0
combULS05_b, 1310, 1, 180.909168496, 23758.335292, -127.782595032, 0.0, -36726.7891795, 0.0
combULS05_b, 1311, 0, 73.8321983322, 9349.8760602, -67.0408557078, 0.0, -51821.9302186, 0.0
combULS05_b, 1311, 1, -33.3215584668, 34353.0501556, -67.0408557078, 0.0, -8997.47116718, 0.0
combULS05_b, 1312, 0, 41.4916860452, 23723.3617957, -102.801602928, 0.0, -36713.9989563, 0.0
combULS05_b, 1312, 1, -13.3218779937, 31168.6987524, -102.801602928, 0.0, -15444.4295589, 0.0
combULS05_b, 1313, 0, -11.6322334988, 17472.5388983, -60.2001711388, 0.0, -11709.3698426, 0.0
combULS05_b, 1313, 1, 31.9227910153, 17470.3597573, -60.2001711388, 0.0, -11708.1816391, 0.0
combULS05_b, 1315, 0, 101.635040196, -33968.3600502, -48.8677201077, 0.0, -8913.59594159, 0.0
combULS05_b, 1315, 1, -333.560210822, 9217.89161133, -48.8677201077, 0.0, -51626.4047213, 0.0
combULS05_b, 1316, 0, 395.824543951, -132486.836906, -141.593668009, 0.0, -44155.1867516, 0.0
combULS05_b, 1316, 1, -187.015699621, 30327.237608, -141.593668009, 0.0, -83645.0459738, 0.0
combULS05_b, 1317, 0, 904.148977195, -379335.088344, -437.062179514, 0.0, -143510.087029, 0.0
combULS05_b, 1317, 1, -94.9647535071, 381338.625136, -437.062179514, 0.0, -144797.952663, 0.0
combULS05_b, 1318, 0, 53.4752157276, -30865.9668183, -93.5039559871, 0.0, -15380.8324074, 0.0
combULS05_b, 1318, 1, -179.950288126, 23371.0000594, -93.5039559871, 0.0, -36639.7612851, 0.0
combULS05_b, 1319, 0, 130.060640285, -93794.0020928, -190.668952861, 0.0, -52397.3147008, 0.0
combULS05_b, 1319, 1, -20.7578018206, 93424.4422624, -190.668952861, 0.0, -52426.0462908, 0.0
combULS05_b, 1320, 0, 2.87130425423, -31930.2177453, -151.654453448, 0.0, -83922.613347, 0.0
combULS05_b, 1320, 1, -57.7777311683, 133337.282833, -151.654453448, 0.0, -44549.9829364, 0.0
combULS05_b, 1321, 0, 27.3852586849, -17299.7754107, -38.6703369282, 0.0, -11696.2162052, 0.0
combULS05_b, 1321, 1, -40.4191534525, 17309.4444848, -38.6703369282, 0.0, -11701.4883868, 0.0
combULS05_b, 1322, 0, 37.0883025936, -23526.1810801, -54.6147030937, 0.0, -36696.5128284, 0.0
combULS05_b, 1322, 1, -10.1192844655, 31001.6873405, -54.6147030937, 0.0, -15461.9429262, 0.0
combULS05_b, 1323, 0, 71.5469120336, -9266.24707754, -40.6515755399, 0.0, -51840.1365379, 0.0
combULS05_b, 1323, 1, -11.9552642633, 34281.4414943, -40.6515755399, 0.0, -9079.2065463, 0.0
